StateFIPSCode,CountyFIPSCode,County Name/State Abbreviation,Period,UnemploymentRate(%)
15,009,"Maui County, HI",Oct-19,2.7 
16,001,"Ada County, ID",Oct-19,2.2 
16,003,"Adams County, ID",Oct-19,4.1 
16,005,"Bannock County, ID",Oct-19,2.4 
16,007,"Bear Lake County, ID",Oct-19,2.1 
16,009,"Benewah County, ID",Oct-19,3.2 
16,011,"Bingham County, ID",Oct-19,2.0 
16,013,"Blaine County, ID",Oct-19,2.1 
16,015,"Boise County, ID",Oct-19,3.1 
16,017,"Bonner County, ID",Oct-19,3.2 
16,019,"Bonneville County, ID",Oct-19,2.0 
16,021,"Boundary County, ID",Oct-19,3.2 
16,023,"Butte County, ID",Oct-19,2.0 
16,025,"Camas County, ID",Oct-19,2.6 
16,027,"Canyon County, ID",Oct-19,2.6 
16,029,"Caribou County, ID",Oct-19,2.0 
16,031,"Cassia County, ID",Oct-19,1.7 
16,033,"Clark County, ID",Oct-19,3.1 
16,035,"Clearwater County, ID",Oct-19,4.5 
16,037,"Custer County, ID",Oct-19,3.5 
16,039,"Elmore County, ID",Oct-19,2.5 
16,041,"Franklin County, ID",Oct-19,1.7 
16,043,"Fremont County, ID",Oct-19,1.5 
16,045,"Gem County, ID",Oct-19,2.7 
16,047,"Gooding County, ID",Oct-19,2.0 
16,049,"Idaho County, ID",Oct-19,3.2 
16,051,"Jefferson County, ID",Oct-19,1.8 
16,053,"Jerome County, ID",Oct-19,2.0 
16,055,"Kootenai County, ID",Oct-19,2.8 
16,057,"Latah County, ID",Oct-19,2.1 
16,059,"Lemhi County, ID",Oct-19,3.3 
16,061,"Lewis County, ID",Oct-19,4.1 
16,063,"Lincoln County, ID",Oct-19,2.2 
16,065,"Madison County, ID",Oct-19,1.5 
16,067,"Minidoka County, ID",Oct-19,1.8 
16,069,"Nez Perce County, ID",Oct-19,2.3 
16,071,"Oneida County, ID",Oct-19,1.6 
16,073,"Owyhee County, ID",Oct-19,2.5 
16,075,"Payette County, ID",Oct-19,2.8 
16,077,"Power County, ID",Oct-19,1.7 
16,079,"Shoshone County, ID",Oct-19,4.6 
16,081,"Teton County, ID",Oct-19,2.1 
16,083,"Twin Falls County, ID",Oct-19,2.3 
16,085,"Valley County, ID",Oct-19,3.1 
16,087,"Washington County, ID",Oct-19,3.1 
17,001,"Adams County, IL",Oct-19,3.2 
17,003,"Alexander County, IL",Oct-19,5.5 
17,005,"Bond County, IL",Oct-19,3.3 
17,007,"Boone County, IL",Oct-19,4.5 
17,009,"Brown County, IL",Oct-19,2.2 
17,011,"Bureau County, IL",Oct-19,3.9 
17,013,"Calhoun County, IL",Oct-19,3.9 
17,015,"Carroll County, IL",Oct-19,3.4 
17,017,"Cass County, IL",Oct-19,3.4 
17,019,"Champaign County, IL",Oct-19,3.4 
17,021,"Christian County, IL",Oct-19,4.2 
17,023,"Clark County, IL",Oct-19,3.8 
17,025,"Clay County, IL",Oct-19,3.9 
17,027,"Clinton County, IL",Oct-19,3.0 
17,029,"Coles County, IL",Oct-19,3.6 
17,031,"Cook County, IL",Oct-19,3.4 
17,033,"Crawford County, IL",Oct-19,3.8 
17,035,"Cumberland County, IL",Oct-19,2.8 
17,037,"DeKalb County, IL",Oct-19,3.7 
17,039,"De Witt County, IL",Oct-19,3.4 
17,041,"Douglas County, IL",Oct-19,3.2 
17,043,"DuPage County, IL",Oct-19,2.6 
17,045,"Edgar County, IL",Oct-19,3.9 
17,047,"Edwards County, IL",Oct-19,3.6 
17,049,"Effingham County, IL",Oct-19,2.9 
17,051,"Fayette County, IL",Oct-19,3.7 
17,053,"Ford County, IL",Oct-19,3.5 
17,055,"Franklin County, IL",Oct-19,4.8 
17,057,"Fulton County, IL",Oct-19,4.5 
17,059,"Gallatin County, IL",Oct-19,4.1 
17,061,"Greene County, IL",Oct-19,3.7 
17,063,"Grundy County, IL",Oct-19,3.3 
17,065,"Hamilton County, IL",Oct-19,3.4 
17,067,"Hancock County, IL",Oct-19,3.9 
17,069,"Hardin County, IL",Oct-19,5.5 
17,071,"Henderson County, IL",Oct-19,3.4 
17,073,"Henry County, IL",Oct-19,4.2 
17,075,"Iroquois County, IL",Oct-19,3.6 
17,077,"Jackson County, IL",Oct-19,3.6 
17,079,"Jasper County, IL",Oct-19,3.5 
17,081,"Jefferson County, IL",Oct-19,4.2 
17,083,"Jersey County, IL",Oct-19,3.7 
17,085,"Jo Daviess County, IL",Oct-19,3.1 
17,087,"Johnson County, IL",Oct-19,4.8 
17,089,"Kane County, IL",Oct-19,3.7 
17,091,"Kankakee County, IL",Oct-19,4.2 
17,093,"Kendall County, IL",Oct-19,2.8 
17,095,"Knox County, IL",Oct-19,4.5 
17,097,"Lake County, IL",Oct-19,3.5 
17,099,"LaSalle County, IL",Oct-19,4.2 
17,101,"Lawrence County, IL",Oct-19,4.3 
17,103,"Lee County, IL",Oct-19,3.2 
17,105,"Livingston County, IL",Oct-19,3.4 
17,107,"Logan County, IL",Oct-19,3.9 
17,109,"McDonough County, IL",Oct-19,3.8 
17,111,"McHenry County, IL",Oct-19,2.8 
17,113,"McLean County, IL",Oct-19,3.4 
17,115,"Macon County, IL",Oct-19,4.9 
17,117,"Macoupin County, IL",Oct-19,3.6 
17,119,"Madison County, IL",Oct-19,3.5 
17,121,"Marion County, IL",Oct-19,4.5 
17,123,"Marshall County, IL",Oct-19,4.1 
17,125,"Mason County, IL",Oct-19,4.4 
17,127,"Massac County, IL",Oct-19,4.9 
17,129,"Menard County, IL",Oct-19,3.2 
17,131,"Mercer County, IL",Oct-19,4.0 
17,133,"Monroe County, IL",Oct-19,2.9 
17,135,"Montgomery County, IL",Oct-19,4.3 
17,137,"Morgan County, IL",Oct-19,3.5 
17,139,"Moultrie County, IL",Oct-19,3.0 
17,141,"Ogle County, IL",Oct-19,4.1 
17,143,"Peoria County, IL",Oct-19,4.6 
17,145,"Perry County, IL",Oct-19,5.7 
17,147,"Piatt County, IL",Oct-19,3.0 
17,149,"Pike County, IL",Oct-19,3.4 
17,151,"Pope County, IL",Oct-19,4.6 
17,153,"Pulaski County, IL",Oct-19,5.3 
17,155,"Putnam County, IL",Oct-19,3.5 
17,157,"Randolph County, IL",Oct-19,4.3 
17,159,"Richland County, IL",Oct-19,3.6 
17,161,"Rock Island County, IL",Oct-19,4.6 
17,163,"St. Clair County, IL",Oct-19,4.1 
17,165,"Saline County, IL",Oct-19,4.7 
17,167,"Sangamon County, IL",Oct-19,3.5 
17,169,"Schuyler County, IL",Oct-19,3.7 
17,171,"Scott County, IL",Oct-19,3.7 
17,173,"Shelby County, IL",Oct-19,3.4 
17,175,"Stark County, IL",Oct-19,4.5 
17,177,"Stephenson County, IL",Oct-19,3.8 
17,179,"Tazewell County, IL",Oct-19,3.9 
17,181,"Union County, IL",Oct-19,4.4 
17,183,"Vermilion County, IL",Oct-19,4.7 
17,185,"Wabash County, IL",Oct-19,3.3 
17,187,"Warren County, IL",Oct-19,3.5 
17,189,"Washington County, IL",Oct-19,3.3 
17,191,"Wayne County, IL",Oct-19,4.1 
17,193,"White County, IL",Oct-19,3.4 
17,195,"Whiteside County, IL",Oct-19,3.8 
17,197,"Will County, IL",Oct-19,3.2 
17,199,"Williamson County, IL",Oct-19,3.8 
17,201,"Winnebago County, IL",Oct-19,5.1 
17,203,"Woodford County, IL",Oct-19,3.2 
18,001,"Adams County, IN",Oct-19,2.6 
18,003,"Allen County, IN",Oct-19,3.3 
18,005,"Bartholomew County, IN",Oct-19,2.2 
18,007,"Benton County, IN",Oct-19,2.7 
18,009,"Blackford County, IN",Oct-19,3.5 
18,011,"Boone County, IN",Oct-19,2.2 
18,013,"Brown County, IN",Oct-19,2.5 
18,015,"Carroll County, IN",Oct-19,2.5 
18,017,"Cass County, IN",Oct-19,2.8 
18,019,"Clark County, IN",Oct-19,3.0 
18,021,"Clay County, IN",Oct-19,3.1 
18,023,"Clinton County, IN",Oct-19,2.5 
18,025,"Crawford County, IN",Oct-19,3.4 
18,027,"Daviess County, IN",Oct-19,2.3 
18,029,"Dearborn County, IN",Oct-19,3.2 
18,031,"Decatur County, IN",Oct-19,2.5 
18,033,"DeKalb County, IN",Oct-19,3.0 
18,035,"Delaware County, IN",Oct-19,3.6 
18,037,"Dubois County, IN",Oct-19,2.1 
18,039,"Elkhart County, IN",Oct-19,2.9 
18,041,"Fayette County, IN",Oct-19,4.6 
18,043,"Floyd County, IN",Oct-19,2.9 
18,045,"Fountain County, IN",Oct-19,3.2 
18,047,"Franklin County, IN",Oct-19,3.0 
18,049,"Fulton County, IN",Oct-19,3.0 
18,051,"Gibson County, IN",Oct-19,2.3 
18,053,"Grant County, IN",Oct-19,3.5 
18,055,"Greene County, IN",Oct-19,3.5 
18,057,"Hamilton County, IN",Oct-19,2.3 
18,059,"Hancock County, IN",Oct-19,2.5 
18,061,"Harrison County, IN",Oct-19,2.8 
18,063,"Hendricks County, IN",Oct-19,2.5 
18,065,"Henry County, IN",Oct-19,2.9 
18,067,"Howard County, IN",Oct-19,3.3 
18,069,"Huntington County, IN",Oct-19,3.3 
18,071,"Jackson County, IN",Oct-19,2.3 
18,073,"Jasper County, IN",Oct-19,2.9 
18,075,"Jay County, IN",Oct-19,2.7 
18,077,"Jefferson County, IN",Oct-19,3.1 
18,079,"Jennings County, IN",Oct-19,2.6 
18,081,"Johnson County, IN",Oct-19,2.5 
18,083,"Knox County, IN",Oct-19,2.7 
18,085,"Kosciusko County, IN",Oct-19,2.7 
18,087,"LaGrange County, IN",Oct-19,2.5 
18,089,"Lake County, IN",Oct-19,4.2 
18,091,"LaPorte County, IN",Oct-19,3.5 
18,093,"Lawrence County, IN",Oct-19,3.2 
18,095,"Madison County, IN",Oct-19,3.3 
18,097,"Marion County, IN",Oct-19,3.0 
18,099,"Marshall County, IN",Oct-19,2.8 
18,101,"Martin County, IN",Oct-19,2.3 
18,103,"Miami County, IN",Oct-19,3.5 
18,105,"Monroe County, IN",Oct-19,3.0 
18,107,"Montgomery County, IN",Oct-19,2.8 
18,109,"Morgan County, IN",Oct-19,2.7 
18,111,"Newton County, IN",Oct-19,3.3 
18,113,"Noble County, IN",Oct-19,2.9 
18,115,"Ohio County, IN",Oct-19,3.1 
18,117,"Orange County, IN",Oct-19,3.1 
18,119,"Owen County, IN",Oct-19,3.2 
18,121,"Parke County, IN",Oct-19,3.3 
18,123,"Perry County, IN",Oct-19,2.9 
18,125,"Pike County, IN",Oct-19,2.6 
18,127,"Porter County, IN",Oct-19,3.3 
18,129,"Posey County, IN",Oct-19,2.5 
18,131,"Pulaski County, IN",Oct-19,2.7 
18,133,"Putnam County, IN",Oct-19,3.0 
18,135,"Randolph County, IN",Oct-19,3.2 
18,137,"Ripley County, IN",Oct-19,2.7 
18,139,"Rush County, IN",Oct-19,2.4 
18,141,"St. Joseph County, IN",Oct-19,3.4 
18,143,"Scott County, IN",Oct-19,3.2 
18,145,"Shelby County, IN",Oct-19,2.6 
18,147,"Spencer County, IN",Oct-19,2.7 
18,149,"Starke County, IN",Oct-19,3.6 
18,151,"Steuben County, IN",Oct-19,2.7 
18,153,"Sullivan County, IN",Oct-19,3.5 
18,155,"Switzerland County, IN",Oct-19,3.1 
18,157,"Tippecanoe County, IN",Oct-19,2.7 
18,159,"Tipton County, IN",Oct-19,2.1 
18,161,"Union County, IN",Oct-19,2.9 
18,163,"Vanderburgh County, IN",Oct-19,2.9 
18,165,"Vermillion County, IN",Oct-19,4.1 
18,167,"Vigo County, IN",Oct-19,3.8 
18,169,"Wabash County, IN",Oct-19,2.8 
18,171,"Warren County, IN",Oct-19,2.7 
18,173,"Warrick County, IN",Oct-19,2.6 
18,175,"Washington County, IN",Oct-19,2.9 
18,177,"Wayne County, IN",Oct-19,3.3 
18,179,"Wells County, IN",Oct-19,2.6 
18,181,"White County, IN",Oct-19,2.4 
18,183,"Whitley County, IN",Oct-19,3.3 
19,001,"Adair County, IA",Oct-19,1.7 
19,003,"Adams County, IA",Oct-19,1.5 
19,005,"Allamakee County, IA",Oct-19,2.2 
19,007,"Appanoose County, IA",Oct-19,3.4 
19,009,"Audubon County, IA",Oct-19,2.2 
19,011,"Benton County, IA",Oct-19,2.4 
19,013,"Black Hawk County, IA",Oct-19,2.9 
19,015,"Boone County, IA",Oct-19,1.9 
19,017,"Bremer County, IA",Oct-19,1.9 
19,019,"Buchanan County, IA",Oct-19,2.3 
19,021,"Buena Vista County, IA",Oct-19,1.7 
19,023,"Butler County, IA",Oct-19,2.5 
19,025,"Calhoun County, IA",Oct-19,1.9 
19,027,"Carroll County, IA",Oct-19,1.7 
19,029,"Cass County, IA",Oct-19,2.1 
19,031,"Cedar County, IA",Oct-19,1.9 
19,033,"Cerro Gordo County, IA",Oct-19,2.2 
19,035,"Cherokee County, IA",Oct-19,2.2 
19,037,"Chickasaw County, IA",Oct-19,2.4 
19,039,"Clarke County, IA",Oct-19,2.2 
19,041,"Clay County, IA",Oct-19,2.2 
19,043,"Clayton County, IA",Oct-19,2.4 
19,045,"Clinton County, IA",Oct-19,3.7 
19,047,"Crawford County, IA",Oct-19,2.5 
19,049,"Dallas County, IA",Oct-19,1.6 
19,051,"Davis County, IA",Oct-19,3.4 
19,053,"Decatur County, IA",Oct-19,1.6 
19,055,"Delaware County, IA",Oct-19,1.9 
19,057,"Des Moines County, IA",Oct-19,3.6 
19,059,"Dickinson County, IA",Oct-19,2.1 
19,061,"Dubuque County, IA",Oct-19,2.1 
19,063,"Emmet County, IA",Oct-19,1.7 
19,065,"Fayette County, IA",Oct-19,2.5 
19,067,"Floyd County, IA",Oct-19,4.0 
19,069,"Franklin County, IA",Oct-19,1.7 
19,071,"Fremont County, IA",Oct-19,2.0 
19,073,"Greene County, IA",Oct-19,1.7 
19,075,"Grundy County, IA",Oct-19,2.3 
19,077,"Guthrie County, IA",Oct-19,2.0 
19,079,"Hamilton County, IA",Oct-19,2.4 
19,081,"Hancock County, IA",Oct-19,2.1 
19,083,"Hardin County, IA",Oct-19,2.4 
19,085,"Harrison County, IA",Oct-19,1.8 
19,087,"Henry County, IA",Oct-19,2.3 
19,089,"Howard County, IA",Oct-19,1.7 
19,091,"Humboldt County, IA",Oct-19,2.3 
19,093,"Ida County, IA",Oct-19,1.3 
19,095,"Iowa County, IA",Oct-19,1.6 
19,097,"Jackson County, IA",Oct-19,2.3 
19,099,"Jasper County, IA",Oct-19,2.5 
19,101,"Jefferson County, IA",Oct-19,2.5 
19,103,"Johnson County, IA",Oct-19,1.7 
19,105,"Jones County, IA",Oct-19,2.2 
19,107,"Keokuk County, IA",Oct-19,2.9 
19,109,"Kossuth County, IA",Oct-19,1.8 
19,111,"Lee County, IA",Oct-19,3.5 
19,113,"Linn County, IA",Oct-19,2.6 
19,115,"Louisa County, IA",Oct-19,2.5 
19,117,"Lucas County, IA",Oct-19,1.8 
19,119,"Lyon County, IA",Oct-19,1.2 
19,121,"Madison County, IA",Oct-19,2.7 
19,123,"Mahaska County, IA",Oct-19,2.4 
19,125,"Marion County, IA",Oct-19,1.7 
19,127,"Marshall County, IA",Oct-19,3.0 
19,129,"Mills County, IA",Oct-19,1.9 
19,131,"Mitchell County, IA",Oct-19,1.4 
19,133,"Monona County, IA",Oct-19,2.4 
19,135,"Monroe County, IA",Oct-19,2.8 
19,137,"Montgomery County, IA",Oct-19,2.2 
19,139,"Muscatine County, IA",Oct-19,2.4 
19,141,"O'Brien County, IA",Oct-19,1.6 
19,143,"Osceola County, IA",Oct-19,1.7 
19,145,"Page County, IA",Oct-19,2.6 
19,147,"Palo Alto County, IA",Oct-19,1.7 
19,149,"Plymouth County, IA",Oct-19,2.4 
19,151,"Pocahontas County, IA",Oct-19,1.6 
19,153,"Polk County, IA",Oct-19,2.4 
19,155,"Pottawattamie County, IA",Oct-19,2.0 
19,157,"Poweshiek County, IA",Oct-19,2.5 
19,159,"Ringgold County, IA",Oct-19,2.3 
19,161,"Sac County, IA",Oct-19,1.6 
19,163,"Scott County, IA",Oct-19,3.1 
19,165,"Shelby County, IA",Oct-19,1.5 
19,167,"Sioux County, IA",Oct-19,1.2 
19,169,"Story County, IA",Oct-19,1.5 
19,171,"Tama County, IA",Oct-19,2.1 
19,173,"Taylor County, IA",Oct-19,1.6 
19,175,"Union County, IA",Oct-19,2.4 
19,177,"Van Buren County, IA",Oct-19,2.5 
19,179,"Wapello County, IA",Oct-19,4.5 
19,181,"Warren County, IA",Oct-19,2.0 
19,183,"Washington County, IA",Oct-19,1.9 
19,185,"Wayne County, IA",Oct-19,2.1 
19,187,"Webster County, IA",Oct-19,2.3 
19,189,"Winnebago County, IA",Oct-19,2.2 
19,191,"Winneshiek County, IA",Oct-19,1.8 
19,193,"Woodbury County, IA",Oct-19,2.3 
19,195,"Worth County, IA",Oct-19,2.5 
19,197,"Wright County, IA",Oct-19,2.3 
20,001,"Allen County, KS",Oct-19,3.0 
20,003,"Anderson County, KS",Oct-19,2.7 
20,005,"Atchison County, KS",Oct-19,5.3 
20,007,"Barber County, KS",Oct-19,2.6 
20,009,"Barton County, KS",Oct-19,2.7 
20,011,"Bourbon County, KS",Oct-19,3.6 
20,013,"Brown County, KS",Oct-19,2.6 
20,015,"Butler County, KS",Oct-19,2.9 
20,017,"Chase County, KS",Oct-19,2.0 
20,019,"Chautauqua County, KS",Oct-19,3.4 
20,021,"Cherokee County, KS",Oct-19,3.1 
20,023,"Cheyenne County, KS",Oct-19,2.3 
20,025,"Clark County, KS",Oct-19,2.1 
20,027,"Clay County, KS",Oct-19,2.6 
20,029,"Cloud County, KS",Oct-19,3.0 
20,031,"Coffey County, KS",Oct-19,3.3 
20,033,"Comanche County, KS",Oct-19,2.7 
20,035,"Cowley County, KS",Oct-19,3.0 
20,037,"Crawford County, KS",Oct-19,3.6 
20,039,"Decatur County, KS",Oct-19,2.6 
20,041,"Dickinson County, KS",Oct-19,2.9 
20,043,"Doniphan County, KS",Oct-19,2.8 
20,045,"Douglas County, KS",Oct-19,2.6 
20,047,"Edwards County, KS",Oct-19,2.6 
20,049,"Elk County, KS",Oct-19,3.5 
20,051,"Ellis County, KS",Oct-19,2.0 
20,053,"Ellsworth County, KS",Oct-19,2.5 
20,055,"Finney County, KS",Oct-19,2.1 
20,057,"Ford County, KS",Oct-19,2.3 
20,059,"Franklin County, KS",Oct-19,2.8 
20,061,"Geary County, KS",Oct-19,4.0 
20,063,"Gove County, KS",Oct-19,1.8 
20,065,"Graham County, KS",Oct-19,2.9 
20,067,"Grant County, KS",Oct-19,2.3 
20,069,"Gray County, KS",Oct-19,1.8 
20,071,"Greeley County, KS",Oct-19,2.0 
20,073,"Greenwood County, KS",Oct-19,2.5 
20,075,"Hamilton County, KS",Oct-19,1.6 
20,077,"Harper County, KS",Oct-19,2.3 
20,079,"Harvey County, KS",Oct-19,2.7 
20,081,"Haskell County, KS",Oct-19,1.8 
20,083,"Hodgeman County, KS",Oct-19,2.5 
20,085,"Jackson County, KS",Oct-19,2.4 
20,087,"Jefferson County, KS",Oct-19,2.7 
20,089,"Jewell County, KS",Oct-19,2.7 
20,091,"Johnson County, KS",Oct-19,2.5 
20,093,"Kearny County, KS",Oct-19,2.3 
20,095,"Kingman County, KS",Oct-19,2.9 
20,097,"Kiowa County, KS",Oct-19,2.1 
20,099,"Labette County, KS",Oct-19,3.3 
20,101,"Lane County, KS",Oct-19,2.3 
20,103,"Leavenworth County, KS",Oct-19,3.1 
20,105,"Lincoln County, KS",Oct-19,1.7 
20,107,"Linn County, KS",Oct-19,4.9 
20,109,"Logan County, KS",Oct-19,1.7 
20,111,"Lyon County, KS",Oct-19,2.9 
20,113,"McPherson County, KS",Oct-19,2.0 
20,115,"Marion County, KS",Oct-19,2.6 
20,117,"Marshall County, KS",Oct-19,2.3 
20,119,"Meade County, KS",Oct-19,1.9 
20,121,"Miami County, KS",Oct-19,2.9 
20,123,"Mitchell County, KS",Oct-19,2.0 
20,125,"Montgomery County, KS",Oct-19,4.1 
20,127,"Morris County, KS",Oct-19,2.4 
20,129,"Morton County, KS",Oct-19,2.4 
20,131,"Nemaha County, KS",Oct-19,2.7 
20,133,"Neosho County, KS",Oct-19,4.2 
20,135,"Ness County, KS",Oct-19,2.4 
20,137,"Norton County, KS",Oct-19,1.9 
20,139,"Osage County, KS",Oct-19,3.0 
20,141,"Osborne County, KS",Oct-19,1.7 
20,143,"Ottawa County, KS",Oct-19,2.4 
20,145,"Pawnee County, KS",Oct-19,2.4 
20,147,"Phillips County, KS",Oct-19,2.3 
20,149,"Pottawatomie County, KS",Oct-19,2.3 
20,151,"Pratt County, KS",Oct-19,2.1 
20,153,"Rawlins County, KS",Oct-19,1.9 
20,155,"Reno County, KS",Oct-19,2.9 
20,157,"Republic County, KS",Oct-19,2.1 
20,159,"Rice County, KS",Oct-19,2.3 
20,161,"Riley County, KS",Oct-19,2.5 
20,163,"Rooks County, KS",Oct-19,2.8 
20,165,"Rush County, KS",Oct-19,2.1 
20,167,"Russell County, KS",Oct-19,2.4 
20,169,"Saline County, KS",Oct-19,2.6 
20,171,"Scott County, KS",Oct-19,1.6 
20,173,"Sedgwick County, KS",Oct-19,3.1 
20,175,"Seward County, KS",Oct-19,2.9 
20,177,"Shawnee County, KS",Oct-19,3.0 
20,179,"Sheridan County, KS",Oct-19,2.0 
20,181,"Sherman County, KS",Oct-19,2.8 
20,183,"Smith County, KS",Oct-19,2.1 
20,185,"Stafford County, KS",Oct-19,2.2 
20,187,"Stanton County, KS",Oct-19,2.5 
20,189,"Stevens County, KS",Oct-19,2.4 
20,191,"Sumner County, KS",Oct-19,2.9 
20,193,"Thomas County, KS",Oct-19,2.0 
20,195,"Trego County, KS",Oct-19,2.0 
20,197,"Wabaunsee County, KS",Oct-19,3.0 
20,199,"Wallace County, KS",Oct-19,2.0 
20,201,"Washington County, KS",Oct-19,1.9 
20,203,"Wichita County, KS",Oct-19,1.8 
20,205,"Wilson County, KS",Oct-19,3.6 
20,207,"Woodson County, KS",Oct-19,3.5 
20,209,"Wyandotte County, KS",Oct-19,4.1 
21,001,"Adair County, KY",Oct-19,4.6 
21,003,"Allen County, KY",Oct-19,3.8 
21,005,"Anderson County, KY",Oct-19,3.7 
21,007,"Ballard County, KY",Oct-19,4.5 
21,009,"Barren County, KY",Oct-19,4.0 
21,011,"Bath County, KY",Oct-19,5.0 
21,013,"Bell County, KY",Oct-19,6.5 
21,015,"Boone County, KY",Oct-19,3.1 
21,017,"Bourbon County, KY",Oct-19,3.4 
21,019,"Boyd County, KY",Oct-19,4.9 
21,021,"Boyle County, KY",Oct-19,4.5 
21,023,"Bracken County, KY",Oct-19,3.9 
21,025,"Breathitt County, KY",Oct-19,7.2 
21,027,"Breckinridge County, KY",Oct-19,4.5 
21,029,"Bullitt County, KY",Oct-19,3.6 
21,031,"Butler County, KY",Oct-19,4.2 
21,033,"Caldwell County, KY",Oct-19,4.7 
21,035,"Calloway County, KY",Oct-19,3.6 
21,037,"Campbell County, KY",Oct-19,3.1 
21,039,"Carlisle County, KY",Oct-19,3.6 
21,041,"Carroll County, KY",Oct-19,3.4 
21,043,"Carter County, KY",Oct-19,6.3 
21,045,"Casey County, KY",Oct-19,3.8 
21,047,"Christian County, KY",Oct-19,6.3 
21,049,"Clark County, KY",Oct-19,3.5 
21,051,"Clay County, KY",Oct-19,6.6 
21,053,"Clinton County, KY",Oct-19,4.8 
21,055,"Crittenden County, KY",Oct-19,4.0 
21,057,"Cumberland County, KY",Oct-19,3.4 
21,059,"Daviess County, KY",Oct-19,3.4 
21,061,"Edmonson County, KY",Oct-19,4.2 
21,063,"Elliott County, KY",Oct-19,7.4 
21,065,"Estill County, KY",Oct-19,4.6 
21,067,"Fayette County, KY",Oct-19,2.9 
21,069,"Fleming County, KY",Oct-19,4.7 
21,071,"Floyd County, KY",Oct-19,5.9 
21,073,"Franklin County, KY",Oct-19,3.5 
21,075,"Fulton County, KY",Oct-19,4.6 
21,077,"Gallatin County, KY",Oct-19,3.5 
21,079,"Garrard County, KY",Oct-19,4.3 
21,081,"Grant County, KY",Oct-19,3.5 
21,083,"Graves County, KY",Oct-19,4.0 
21,085,"Grayson County, KY",Oct-19,4.4 
21,087,"Green County, KY",Oct-19,4.0 
21,089,"Greenup County, KY",Oct-19,5.5 
21,091,"Hancock County, KY",Oct-19,3.3 
21,093,"Hardin County, KY",Oct-19,3.7 
21,095,"Harlan County, KY",Oct-19,10.7 
21,097,"Harrison County, KY",Oct-19,3.8 
21,099,"Hart County, KY",Oct-19,4.2 
21,101,"Henderson County, KY",Oct-19,3.5 
21,103,"Henry County, KY",Oct-19,3.1 
21,105,"Hickman County, KY",Oct-19,4.1 
21,107,"Hopkins County, KY",Oct-19,4.2 
21,109,"Jackson County, KY",Oct-19,5.7 
21,111,"Jefferson County, KY",Oct-19,3.5 
21,113,"Jessamine County, KY",Oct-19,3.3 
21,115,"Johnson County, KY",Oct-19,5.8 
21,117,"Kenton County, KY",Oct-19,3.2 
21,119,"Knott County, KY",Oct-19,6.3 
21,121,"Knox County, KY",Oct-19,5.5 
21,123,"Larue County, KY",Oct-19,4.0 
21,125,"Laurel County, KY",Oct-19,4.6 
21,127,"Lawrence County, KY",Oct-19,5.9 
21,129,"Lee County, KY",Oct-19,4.8 
21,131,"Leslie County, KY",Oct-19,9.0 
21,133,"Letcher County, KY",Oct-19,7.8 
21,135,"Lewis County, KY",Oct-19,7.0 
21,137,"Lincoln County, KY",Oct-19,4.4 
21,139,"Livingston County, KY",Oct-19,4.5 
21,141,"Logan County, KY",Oct-19,3.9 
21,143,"Lyon County, KY",Oct-19,4.3 
21,145,"McCracken County, KY",Oct-19,4.3 
21,147,"McCreary County, KY",Oct-19,5.3 
21,149,"McLean County, KY",Oct-19,3.9 
21,151,"Madison County, KY",Oct-19,3.3 
21,153,"Magoffin County, KY",Oct-19,9.6 
21,155,"Marion County, KY",Oct-19,3.4 
21,157,"Marshall County, KY",Oct-19,3.8 
21,159,"Martin County, KY",Oct-19,6.5 
21,161,"Mason County, KY",Oct-19,4.9 
21,163,"Meade County, KY",Oct-19,4.3 
21,165,"Menifee County, KY",Oct-19,5.4 
21,167,"Mercer County, KY",Oct-19,5.0 
21,169,"Metcalfe County, KY",Oct-19,4.7 
21,171,"Monroe County, KY",Oct-19,3.5 
21,173,"Montgomery County, KY",Oct-19,4.5 
21,175,"Morgan County, KY",Oct-19,4.5 
21,177,"Muhlenberg County, KY",Oct-19,5.6 
21,179,"Nelson County, KY",Oct-19,3.8 
21,181,"Nicholas County, KY",Oct-19,4.1 
21,183,"Ohio County, KY",Oct-19,4.3 
21,185,"Oldham County, KY",Oct-19,2.9 
21,187,"Owen County, KY",Oct-19,3.7 
21,189,"Owsley County, KY",Oct-19,6.7 
21,191,"Pendleton County, KY",Oct-19,3.2 
21,193,"Perry County, KY",Oct-19,5.8 
21,195,"Pike County, KY",Oct-19,5.5 
21,197,"Powell County, KY",Oct-19,4.6 
21,199,"Pulaski County, KY",Oct-19,4.2 
21,201,"Robertson County, KY",Oct-19,4.5 
21,203,"Rockcastle County, KY",Oct-19,4.2 
21,205,"Rowan County, KY",Oct-19,4.8 
21,207,"Russell County, KY",Oct-19,5.2 
21,209,"Scott County, KY",Oct-19,3.2 
21,211,"Shelby County, KY",Oct-19,3.1 
21,213,"Simpson County, KY",Oct-19,4.8 
21,215,"Spencer County, KY",Oct-19,3.1 
21,217,"Taylor County, KY",Oct-19,3.7 
21,219,"Todd County, KY",Oct-19,4.3 
21,221,"Trigg County, KY",Oct-19,4.7 
21,223,"Trimble County, KY",Oct-19,3.8 
21,225,"Union County, KY",Oct-19,4.2 
21,227,"Warren County, KY",Oct-19,3.6 
21,229,"Washington County, KY",Oct-19,3.5 
21,231,"Wayne County, KY",Oct-19,5.1 
